Molecule ChEMBL ID,Cell Name,Standard Type,Assay,Incubation Time Hours,Property Measured,max,min,mean,median,count
CHEMBL388978,LN-229,IC50,IncuCyte live-cell imaging,72.0,Antiproliferative activity,8.52,8.52,8.52,8.52,1
CHEMBL388978,LN-229,IC50,colorimetric MTS viability,72.0,Antiproliferative activity,8.01,8.01,8.01,8.01,1
CHEMBL388978,U-87MG ATCC,IC50,Unspecified,,Antiproliferative activity,7.7,7.7,7.7,7.7,1
CHEMBL3893698,SF295,IC50,Sulforhodamine B-stain,72.0,Antiproliferative activity,8.46,8.46,8.46,8.46,1
CHEMBL389390,U-87MG ATCC,IC50,Unspecified,48.0,Unspecified,6.74,6.74,6.74,6.74,1
CHEMBL3895357,SF295,IC50,MTT,72.0,Cytotoxicity,5.97,5.97,5.97,5.97,1
CHEMBL38957,SF295,IC50,Unspecified,,Cytotoxicity,8.58,8.58,8.58,8.58,1
CHEMBL38957,SNB-75,IC50,Unspecified,,Cytotoxicity,9.29,9.29,9.29,9.29,1
CHEMBL3896400,U-87MG ATCC,IC50,MTT,72.0,Cytotoxicity,5.84,5.84,5.84,5.84,1
CHEMBL3896476,SF295,IC50,Sulforhodamine B-stain,72.0,Antiproliferative activity,8.08,8.08,8.08,8.08,1
CHEMBL3897723,SF295,IC50,Sulforhodamine B-stain,72.0,Antiproliferative activity,9.85,9.85,9.85,9.85,1
CHEMBL3898090,U-87MG ATCC,EC50,48 hrs incubation in dark by MTT,24.0,Unspecified,6.42,6.42,6.42,6.42,1
CHEMBL3898261,SF126,IC50,CCK8,24.0,Cytotoxicity,4.28,4.28,4.28,4.28,1
CHEMBL3899216,SF295,IC50,Sulforhodamine B-stain,72.0,Antiproliferative activity,8.36,8.36,8.36,8.36,1
CHEMBL3900264,SF295,IC50,Sulforhodamine B-stain,72.0,Antiproliferative activity,9.38,9.38,9.38,9.38,1
CHEMBL3901778,SF295,IC50,MTT,72.0,Cytotoxicity,5.11,5.11,5.11,5.11,1
CHEMBL390312,XF 498,IC50,SRB,48.0,Anticancer activity,6.91,6.91,6.91,6.91,1
CHEMBL3903713,SF295,IC50,Sulforhodamine B-stain,72.0,Antiproliferative activity,9.48,9.48,9.48,9.48,1
CHEMBL3904272,SF295,IC50,MTT,72.0,Cytotoxicity,5.59,5.59,5.59,5.59,1
CHEMBL3904493,U-87MG ATCC,IC50,MTT,72.0,Cytotoxicity,6.22,6.22,6.22,6.22,1
CHEMBL390452,U-87MG ATCC,IC50,Unspecified,,Cytotoxicity,5.96,5.96,5.96,5.96,1
CHEMBL3905333,U-87MG ATCC,IC50,MTT,72.0,Cytotoxicity,6.59,6.59,6.59,6.59,1
CHEMBL3905337,SF295,IC50,MTT,72.0,Cytotoxicity,5.38,5.38,5.38,5.38,1
CHEMBL3905411,SF295,IC50,Sulforhodamine B-stain,72.0,Antiproliferative activity,8.2,8.2,8.2,8.2,1
CHEMBL3906533,SF295,IC50,Sulforhodamine B-stain,72.0,Antiproliferative activity,9.48,9.48,9.48,9.48,1
CHEMBL390674,A-172,IC50,Unspecified,24.0,Unspecified,7.05,7.05,7.05,7.05,1
CHEMBL3908272,SF295,IC50,Sulforhodamine B-stain,72.0,Antiproliferative activity,8.12,8.12,8.12,8.12,1
CHEMBL3908949,SF295,IC50,MTT,72.0,Cytotoxicity,4.96,4.96,4.96,4.96,1
CHEMBL390904,XF 498,IC50,SRB,,Cytotoxicity,6.85,6.85,6.85,6.85,1
CHEMBL390905,XF 498,IC50,SRB,,Cytotoxicity,6.04,6.04,6.04,6.04,1
CHEMBL3911801,U-87MG ATCC,IC50,Alamar Blue,72.0,Cytotoxicity,4.56,4.56,4.56,4.56,1
CHEMBL3911886,SF295,IC50,MTT,72.0,Cytotoxicity,5.55,5.55,5.55,5.55,1
CHEMBL3912723,SF295,IC50,Sulforhodamine B-stain,72.0,Antiproliferative activity,8.89,8.89,8.89,8.89,1
CHEMBL3913964,A-172,IC50,Unspecified,,Unspecified,7.37,7.37,7.37,7.37,1
CHEMBL3914319,U-87MG ATCC,IC50,MTT,72.0,Cytotoxicity,7.5,7.5,7.5,7.5,1
CHEMBL3914323,SF295,IC50,MTT,72.0,Cytotoxicity,5.82,5.82,5.82,5.82,1
CHEMBL391499,U-87MG ATCC,IC50,M33 pseudotyped,72.0,Antiviral activity,6.38,6.38,6.38,6.38,1
CHEMBL3915419,U-87MG ATCC,IC50,MTT,72.0,Cytotoxicity,5.31,5.31,5.31,5.31,1
CHEMBL3915508,SF295,IC50,Sulforhodamine B-stain,72.0,Antiproliferative activity,9.49,9.49,9.49,9.49,1
CHEMBL3916732,SF295,IC50,MTT,72.0,Cytotoxicity,5.62,5.62,5.62,5.62,1
CHEMBL391722,U-87MG ATCC,IC50,M33 pseudotyped,72.0,Antiviral activity,7.57,7.57,7.57,7.57,1
CHEMBL391846,U-87MG ATCC,IC50,M33 pseudotyped,72.0,Antiviral activity,6.7,6.7,6.7,6.7,1
CHEMBL391847,U-87MG ATCC,IC50,M33 pseudotyped,72.0,Antiviral activity,6.43,6.43,6.43,6.43,1
CHEMBL392123,T98G,IC50,MTT dye reduction,48.0,Cytotoxicity,4.64,4.64,4.64,4.64,1
CHEMBL392147,U-87MG ATCC,IC50,M33 pseudotyped,72.0,Antiviral activity,5.0,5.0,5.0,5.0,1
CHEMBL3921710,SF295,IC50,Sulforhodamine B-stain,72.0,Antiproliferative activity,8.34,8.34,8.34,8.34,1
CHEMBL392281,U-87MG ATCC,IC50,M33 pseudotyped,72.0,Antiviral activity,4.91,4.91,4.91,4.91,1
CHEMBL3923330,U-87MG ATCC,IC50,MTT,72.0,Cytotoxicity,6.33,6.33,6.33,6.33,1
CHEMBL392342,U-87MG ATCC,IC50,M33 pseudotyped,72.0,Antiviral activity,5.33,5.33,5.33,5.33,1
CHEMBL3923855,U-87MG ATCC,IC50,MTT,72.0,Cytotoxicity,5.17,5.17,5.17,5.17,1
CHEMBL3924412,U-87MG ATCC,IC50,MTT,72.0,Cytotoxicity,6.84,6.84,6.84,6.84,1
CHEMBL3924500,SF295,IC50,Sulforhodamine B-stain,72.0,Antiproliferative activity,8.02,8.02,8.02,8.02,1
CHEMBL392490,U-87MG ATCC,IC50,M33 pseudotyped,72.0,Antiviral activity,4.9,4.9,4.9,4.9,1
CHEMBL392491,U-87MG ATCC,IC50,M33 pseudotyped,72.0,Antiviral activity,4.66,4.66,4.66,4.66,1
CHEMBL392510,T98G,IC50,MTT dye reduction,48.0,Cytotoxicity,5.63,5.63,5.63,5.63,1
CHEMBL392576,U-87MG ATCC,IC50,M33 pseudotyped,72.0,Antiviral activity,6.8,6.8,6.8,6.8,1
CHEMBL3926164,U-87MG ATCC,EC50,48 hrs incubation in dark by MTT,24.0,Unspecified,6.82,6.82,6.82,6.82,1
CHEMBL3926223,SF295,IC50,Sulforhodamine B-stain,72.0,Antiproliferative activity,8.28,8.28,8.28,8.28,1
CHEMBL392695,KNS-42,IC50,Unspecified,,Growth inhibition,5.59,5.59,5.59,5.59,1
CHEMBL392695,SF126,IC50,Unspecified,,Growth inhibition,5.52,5.52,5.52,5.52,1
CHEMBL392695,SNB-75,IC50,Unspecified,,Growth inhibition,5.56,5.56,5.56,5.56,1
CHEMBL3927147,U-87MG ATCC,IC50,viral infection for 24 hrs and subsequent compound wash out and addition of additional compound measured at 72 hrs post infection by p24,1.0,Antiviral activity,5.0,5.0,5.0,5.0,1
CHEMBL3927439,T98G,IC50,XTT,72.0,Antiproliferative activity,6.3,6.3,6.3,6.3,1
CHEMBL392758,U-87MG ATCC,IC50,M33 pseudotyped,72.0,Antiviral activity,6.82,6.82,6.82,6.82,1
CHEMBL3927740,U-87MG ATCC,EC50,48 hrs incubation in dark by MTT,24.0,Unspecified,6.23,6.23,6.23,6.23,1
CHEMBL3927914,SF295,IC50,Sulforhodamine B-stain,72.0,Antiproliferative activity,8.14,8.14,8.14,8.14,1
CHEMBL3927935,SF295,IC50,MTT,72.0,Cytotoxicity,6.46,6.46,6.46,6.46,1
CHEMBL393220,LN-229,IC50,MTT,72.0,Cytotoxicity,5.09,5.09,5.09,5.09,1
CHEMBL3932274,SF295,IC50,MTT,72.0,Cytotoxicity,5.58,5.58,5.58,5.58,1
CHEMBL393331,U-87MG ATCC,IC50,M33 pseudotyped,72.0,Antiviral activity,6.3,6.3,6.3,6.3,1
CHEMBL393332,U-87MG ATCC,IC50,M33 pseudotyped,72.0,Antiviral activity,5.91,5.91,5.91,5.91,1
CHEMBL3933347,U-87MG ATCC,IC50,MTT,72.0,Cytotoxicity,6.8,6.8,6.8,6.8,1
CHEMBL393400,U-87MG ATCC,IC50,M33 pseudotyped,72.0,Antiviral activity,5.27,5.27,5.27,5.27,1
CHEMBL3934506,SF295,IC50,MTT,72.0,Cytotoxicity,5.25,5.25,5.25,5.25,1
CHEMBL393585,U-87MG ATCC,IC50,M33 pseudotyped,72.0,Antiviral activity,5.44,5.44,5.44,5.44,1
CHEMBL3936130,SF295,IC50,MTT,72.0,Cytotoxicity,5.43,5.43,5.43,5.43,1
CHEMBL3936933,SF295,IC50,MTT,72.0,Cytotoxicity,6.41,6.41,6.41,6.41,1
CHEMBL393719,U-87MG ATCC,IC50,M33 pseudotyped,72.0,Antiviral activity,6.28,6.28,6.28,6.28,1
CHEMBL3937796,A-172,IC50,Unspecified,,Unspecified,7.15,7.15,7.15,7.15,1
CHEMBL3937949,SF295,IC50,Sulforhodamine B-stain,72.0,Antiproliferative activity,9.36,9.36,9.36,9.36,1
CHEMBL3938794,SF295,IC50,Sulforhodamine B-stain,72.0,Antiproliferative activity,8.62,8.62,8.62,8.62,1
CHEMBL3939072,SF295,IC50,MTT,72.0,Cytotoxicity,6.47,6.47,6.47,6.47,1
CHEMBL393929,A-172,IC50,Unspecified,,Growth inhibition,5.23,5.23,5.23,5.23,1
CHEMBL393929,SF295,IC50,Unspecified,,Growth inhibition,4.38,4.38,4.38,4.38,1
CHEMBL393929,T98G,IC50,Unspecified,,Growth inhibition,5.86,5.86,5.86,5.86,1
CHEMBL394005,U-87MG ATCC,IC50,M33 pseudotyped,72.0,Antiviral activity,6.62,6.62,6.62,6.62,1
CHEMBL3941850,U-87MG ATCC,EC50,48 hrs incubation in dark by MTT,24.0,Unspecified,6.54,6.54,6.54,6.54,1
CHEMBL3941937,A-172,IC50,Unspecified,,Unspecified,7.57,7.57,7.57,7.57,1
CHEMBL3942123,U-87MG ATCC,IC50,WST-1,24.0,Antiproliferative activity,4.6,4.6,4.6,4.6,1
CHEMBL3942320,U-87MG ATCC,IC50,MTT,72.0,Cytotoxicity,6.47,6.47,6.47,6.47,1
CHEMBL3945406,SF295,IC50,MTT,72.0,Cytotoxicity,5.72,5.72,5.72,5.72,1
CHEMBL3945818,SF295,IC50,MTT,72.0,Cytotoxicity,6.01,6.01,6.01,6.01,1
CHEMBL3947537,U-87MG ATCC,IC50,CCK8,24.0,Antiproliferative activity,4.7,4.7,4.7,4.7,1
CHEMBL3947537,U-87MG ATCC,IC50,CCK8,48.0,Antiproliferative activity,5.77,5.12,5.445,5.445,2
CHEMBL3947537,U-87MG ATCC,IC50,CCK8,72.0,Antiproliferative activity,5.45,5.45,5.45,5.45,1
CHEMBL3947537,U-87MG ATCC,IC50,CCK8,132.0,Antiproliferative activity,6.44,5.98,6.282500000000001,6.355,4
CHEMBL3947656,A-172,IC50,Unspecified,,Unspecified,7.58,7.58,7.58,7.58,1
CHEMBL394882,SF295,IC50,MTT,72.0,Cytotoxicity,5.84,5.13,5.695,5.8,6
CHEMBL394956,A-172,IC50,MTT,,Cytotoxicity,5.32,5.32,5.32,5.32,1
CHEMBL3950630,SF295,IC50,Sulforhodamine B-stain,72.0,Antiproliferative activity,9.25,9.25,9.25,9.25,1
CHEMBL3951052,U-87MG ATCC,IC50,MTT,72.0,Cytotoxicity,7.67,7.67,7.67,7.67,1
CHEMBL3952951,SF295,IC50,MTT,72.0,Cytotoxicity,5.63,5.63,5.63,5.63,1
CHEMBL3954520,SF295,IC50,MTT,72.0,Cytotoxicity,5.53,5.53,5.53,5.53,1
CHEMBL3954793,U-87MG ATCC,IC50,viral infection for 24 hrs and subsequent compound wash out and addition of additional compound measured at 72 hrs post infection by p24,1.0,Antiviral activity,5.14,5.14,5.14,5.14,1
CHEMBL395498,A-172,IC50,Unspecified,,Unspecified,5.75,5.75,5.75,5.75,1
CHEMBL3955548,SF295,IC50,MTT,72.0,Cytotoxicity,6.66,6.66,6.66,6.66,1
CHEMBL396273,A-172,IC50,Unspecified,,Unspecified,5.92,5.92,5.92,5.92,1
CHEMBL3963286,SF295,IC50,MTT,72.0,Cytotoxicity,5.84,5.84,5.84,5.84,1
CHEMBL3963403,SF295,IC50,Sulforhodamine B-stain,72.0,Antiproliferative activity,9.24,9.24,9.24,9.24,1
CHEMBL396473,XF 498,IC50,SRB,,Cytotoxicity,5.76,5.76,5.76,5.76,1
CHEMBL3965975,U-87MG ATCC,IC50,viral infection for 24 hrs and subsequent compound wash out and addition of additional compound measured at 72 hrs post infection by p24,1.0,Antiviral activity,4.99,4.99,4.99,4.99,1
CHEMBL3966129,SF295,IC50,Sulforhodamine B-stain,72.0,Antiproliferative activity,9.28,9.28,9.28,9.28,1
CHEMBL3966682,SF295,IC50,MTT,72.0,Cytotoxicity,5.88,5.88,5.88,5.88,1
CHEMBL3967244,LN-229,IC50,MTT,72.0,Antiproliferative activity,4.74,4.74,4.74,4.74,1
CHEMBL3967430,A-172,IC50,Unspecified,,Unspecified,6.51,6.51,6.51,6.51,1
CHEMBL3970399,SF295,IC50,Sulforhodamine B-stain,72.0,Antiproliferative activity,8.19,8.19,8.19,8.19,1
CHEMBL3971437,U-87MG ATCC,EC50,48 hrs incubation in dark by MTT,24.0,Unspecified,6.1,6.1,6.1,6.1,1
CHEMBL3973814,SF295,IC50,MTT,72.0,Cytotoxicity,5.34,5.34,5.34,5.34,1
CHEMBL3974626,SF295,IC50,Sulforhodamine B-stain,72.0,Antiproliferative activity,8.62,8.62,8.62,8.62,1
CHEMBL3974809,SF295,IC50,MTT,72.0,Cytotoxicity,5.57,5.57,5.57,5.57,1
CHEMBL3975187,SF295,IC50,MTT,72.0,Cytotoxicity,5.79,5.79,5.79,5.79,1
CHEMBL3975545,T98G,IC50,XTT,72.0,Antiproliferative activity,7.22,7.22,7.22,7.22,1
CHEMBL3975938,A-172,IC50,Unspecified,,Unspecified,7.24,7.24,7.24,7.24,1
CHEMBL3976938,U-87MG ATCC,IC50,MTT,72.0,Cytotoxicity,5.79,5.79,5.79,5.79,1
CHEMBL3977192,SF295,IC50,Sulforhodamine B-stain,72.0,Antiproliferative activity,8.03,8.03,8.03,8.03,1
CHEMBL3978686,SF295,IC50,Sulforhodamine B-stain,72.0,Antiproliferative activity,8.08,8.08,8.08,8.08,1
CHEMBL397916,SF295,IC50,Unspecified,,Cytotoxicity,4.87,4.87,4.87,4.87,1
CHEMBL3979610,SF295,IC50,Sulforhodamine B-stain,72.0,Antiproliferative activity,9.37,9.37,9.37,9.37,1
CHEMBL3980099,SF295,IC50,MTT,72.0,Cytotoxicity,5.73,5.73,5.73,5.73,1
CHEMBL3980519,SF295,IC50,MTT,72.0,Cytotoxicity,5.49,5.49,5.49,5.49,1
CHEMBL3980709,U-87MG ATCC,IC50,MTT,72.0,Antiproliferative activity,7.38,7.38,7.38,7.38,1
CHEMBL3982092,U-87MG ATCC,EC50,48 hrs incubation in dark by MTT,24.0,Unspecified,6.24,6.24,6.24,6.24,1
CHEMBL3982619,SF295,IC50,Sulforhodamine B-stain,72.0,Antiproliferative activity,8.34,8.34,8.34,8.34,1
CHEMBL3983169,SF295,IC50,MTT,72.0,Cytotoxicity,6.01,6.01,6.01,6.01,1
CHEMBL3983586,SF295,IC50,Sulforhodamine B-stain,72.0,Antiproliferative activity,9.26,9.26,9.26,9.26,1
CHEMBL3983705,SF295,IC50,MTT,72.0,Cytotoxicity,5.8,5.8,5.8,5.8,1
CHEMBL3985009,U-87MG ATCC,IC50,MTT,72.0,Cytotoxicity,7.4,7.4,7.4,7.4,1
CHEMBL3985191,U-87MG ATCC,IC50,MTT,72.0,Cytotoxicity,4.17,4.17,4.17,4.17,1
CHEMBL3986488,SF295,IC50,MTT,72.0,Cytotoxicity,5.55,5.55,5.55,5.55,1
CHEMBL3989596,U-87MG ATCC,IC50,MTT,96.0,Cytotoxicity,6.22,6.22,6.22,6.22,1
CHEMBL3989958,U-87MG ATCC,IC50,CCK-8,,Antiproliferative activity,7.72,7.72,7.72,7.72,1
CHEMBL3989958,U-87MG ATCC,IC50,CCK8,48.0,Antiproliferative activity,5.6,4.05,4.824999999999999,4.824999999999999,2
CHEMBL3989958,U-87MG ATCC,IC50,CCK8,72.0,Antiproliferative activity,4.17,4.17,4.17,4.17,1
CHEMBL3989958,U-87MG ATCC,IC50,CCK8,132.0,Antiproliferative activity,6.25,5.51,5.9399999999999995,6.0,4
CHEMBL3989958,U-87MG ATCC,IC50,MTT,132.0,Antiproliferative activity,7.72,7.72,7.72,7.72,1
CHEMBL399421,U-87MG ATCC,IC50,M33 pseudotyped,72.0,Antiviral activity,8.3,8.3,8.3,8.3,1
CHEMBL399530,A-172,IC50,Unspecified,,Growth inhibition,5.13,5.13,5.13,5.13,1
CHEMBL399530,AM-38,IC50,Unspecified,,Growth inhibition,4.71,4.71,4.71,4.71,1
CHEMBL399530,SF126,IC50,Unspecified,,Growth inhibition,4.94,4.94,4.94,4.94,1
CHEMBL399530,SF295,IC50,Unspecified,,Growth inhibition,4.98,4.98,4.98,4.98,1
CHEMBL399530,U-87MG ATCC,IC50,Unspecified,,Growth inhibition,4.23,4.23,4.23,4.23,1
CHEMBL399623,T98G,IC50,MTT dye reduction,48.0,Cytotoxicity,4.62,4.62,4.62,4.62,1
CHEMBL399680,U-87MG ATCC,EC50,MTS,72.0,Cytotoxicity,7.85,7.85,7.85,7.85,1
CHEMBL400211,U-87MG ATCC,IC50,trypan blue,24.0,Cytotoxicity,4.66,4.66,4.66,4.66,1
CHEMBL400211,U-87MG ATCC,IC50,trypan blue,48.0,Cytotoxicity,4.76,4.76,4.76,4.76,1
CHEMBL400211,U-87MG ATCC,IC50,trypan blue,72.0,Cytotoxicity,4.9,4.9,4.9,4.9,1
CHEMBL401930,AM-38,IC50,Unspecified,,Growth inhibition,4.12,4.12,4.12,4.12,1
CHEMBL401930,KNS-42,IC50,Unspecified,,Growth inhibition,4.37,4.37,4.37,4.37,1
CHEMBL401930,SF126,IC50,Unspecified,,Growth inhibition,5.61,5.61,5.61,5.61,1
CHEMBL401930,SNB-75,IC50,Unspecified,,Growth inhibition,5.46,5.46,5.46,5.46,1
CHEMBL402653,XF 498,IC50,SRB,,Anticancer activity,5.05,5.05,5.05,5.05,1
CHEMBL404024,U-87MG ATCC,EC50,Unspecified,,Antiproliferative activity,6.35,6.35,6.35,6.35,1
CHEMBL404024,U-87MG ATCC,IC50,ELISA,,Unspecified,6.86,6.86,6.86,6.86,1
CHEMBL405384,U-87MG ATCC,IC50,ELISA,,Unspecified,6.23,6.23,6.23,6.23,1
CHEMBL405384,U-87MG ATCC,IC50,SRB,,Growth inhibition,5.22,5.22,5.22,5.22,1
CHEMBL4059707,U-87MG ATCC,EC50,SRB,72.0,Antiproliferative activity,4.45,4.45,4.45,4.45,1
CHEMBL4059832,U-87MG ATCC,IC50,MTT,72.0,Antiproliferative activity,5.93,5.93,5.93,5.93,1
CHEMBL4060213,U-87MG ATCC,IC50,Unspecified,72.0,Cytotoxicity,4.68,4.68,4.68,4.68,1
CHEMBL4060227,U-87MG ATCC,IC50,Unspecified,,Unspecified,7.16,7.16,7.16,7.16,1
CHEMBL4060227,U-87MG ATCC,IC50,WST1,,Cytotoxicity,4.9,4.9,4.9,4.9,1
CHEMBL4060881,T98G,IC50,MTT,72.0,Antiproliferative activity,4.31,4.31,4.31,4.31,1
CHEMBL4060917,U-87MG ATCC,IC50,trypan blue,24.0,Cytotoxicity,5.17,5.17,5.17,5.17,1
CHEMBL4060917,U-87MG ATCC,IC50,trypan blue,48.0,Cytotoxicity,5.61,5.61,5.61,5.61,1
CHEMBL4060917,U-87MG ATCC,IC50,trypan blue,72.0,Cytotoxicity,5.77,5.77,5.77,5.77,1
CHEMBL4061268,U-87MG ATCC,IC50,SRB,72.0,Antiproliferative activity,5.31,5.31,5.31,5.31,1
CHEMBL4061960,U-87MG ATCC,EC50,SRB,72.0,Antiproliferative activity,5.48,5.48,5.48,5.48,1
CHEMBL4062039,U-87MG ATCC,IC50,MTT,48.0,Antiproliferative activity,4.74,4.74,4.74,4.74,1
CHEMBL4062301,U-87MG ATCC,IC50,MTT,72.0,Cytotoxicity,5.06,5.06,5.06,5.06,1
CHEMBL4062346,U-87MG ATCC,IC50,SRB,72.0,Antiproliferative activity,4.87,4.87,4.87,4.87,1
CHEMBL4062438,U-87MG ATCC,IC50,MTT,72.0,Antiproliferative activity,5.3,5.3,5.3,5.3,1
CHEMBL4062698,U-87MG ATCC,IC50,MTT,72.0,Antiproliferative activity,5.46,5.46,5.46,5.46,1
CHEMBL4062767,U-87MG ATCC,IC50,resazurin dye-based fluorimetric,72.0,Cytotoxicity,6.85,6.85,6.85,6.85,1
CHEMBL4063094,U-87MG ATCC,IC50,MTT,48.0,Antiproliferative activity,5.16,5.16,5.16,5.16,1
CHEMBL4063136,U-87MG ATCC,IC50,Unspecified,72.0,Cytotoxicity,4.88,4.88,4.88,4.88,1
CHEMBL4063172,U-87MG ATCC,IC50,MTT,48.0,Antiproliferative activity,5.3,5.3,5.3,5.3,1
CHEMBL4063742,U-87MG ATCC,IC50,MTT,72.0,Antiproliferative activity,5.99,5.99,5.99,5.99,1
CHEMBL4063923,U-87MG ATCC,IC50,CCK-8,72.0,Antiproliferative activity,4.67,4.67,4.67,4.67,1
CHEMBL4064087,U-87MG ATCC,IC50,CCK-8,72.0,Antiproliferative activity,5.48,5.48,5.48,5.48,1
CHEMBL4064472,T98G,IC50,MTT,72.0,Antiproliferative activity,4.58,4.58,4.58,4.58,1
CHEMBL4064878,T98G,IC50,MTT,72.0,Antiproliferative activity,4.58,4.58,4.58,4.58,1
CHEMBL4065141,U-87MG ATCC,IC50,Unspecified,,Unspecified,6.16,6.16,6.16,6.16,1
CHEMBL4065141,U-87MG ATCC,IC50,WST1,,Cytotoxicity,5.0,5.0,5.0,5.0,1
CHEMBL4065200,U-87MG ATCC,IC50,MTT,72.0,Antiproliferative activity,5.82,5.82,5.82,5.82,1
CHEMBL4065521,U-87MG ATCC,IC50,resazurin dye-based fluorimetric,72.0,Cytotoxicity,8.21,8.21,8.21,8.21,1
CHEMBL4065541,U-87MG ATCC,IC50,MTT,72.0,Antiproliferative activity,7.21,7.21,7.21,7.21,1
CHEMBL4066144,U-87MG ATCC,IC50,CCK-8,72.0,Antiproliferative activity,5.61,5.61,5.61,5.61,1
CHEMBL4066684,U-87MG ATCC,IC50,MTT,72.0,Cytotoxicity,6.12,6.12,6.12,6.12,1
CHEMBL4066710,U-87MG ATCC,IC50,MTT,72.0,Cytotoxicity,5.47,5.47,5.47,5.47,1
CHEMBL4066913,U-87MG ATCC,IC50,resazurin dye-based fluorimetric,72.0,Cytotoxicity,6.16,6.16,6.16,6.16,1
CHEMBL4068211,U-87MG ATCC,IC50,trypan blue,24.0,Cytotoxicity,4.73,4.73,4.73,4.73,1
CHEMBL4068211,U-87MG ATCC,IC50,trypan blue,48.0,Cytotoxicity,4.82,4.82,4.82,4.82,1
CHEMBL4068211,U-87MG ATCC,IC50,trypan blue,72.0,Cytotoxicity,4.82,4.82,4.82,4.82,1
CHEMBL4068246,U-87MG ATCC,IC50,MTT,72.0,Antiproliferative activity,4.49,4.49,4.49,4.49,1
CHEMBL4068286,U-87MG ATCC,IC50,MTT,72.0,Cytotoxicity,5.36,5.36,5.36,5.36,1
CHEMBL4068289,T98G,IC50,MTT,72.0,Antiproliferative activity,4.58,4.58,4.58,4.58,1
CHEMBL406853,XF 498,IC50,SRB,72.0,Cytotoxicity,7.47,7.47,7.47,7.47,1
CHEMBL406863,U-87MG ATCC,IC50,ELISA,,Unspecified,6.23,6.23,6.23,6.23,1
CHEMBL406863,U-87MG ATCC,IC50,SRB,,Growth inhibition,6.28,6.28,6.28,6.28,1
CHEMBL4068953,U-87MG ATCC,IC50,MTT,72.0,Antiproliferative activity,6.94,6.94,6.94,6.94,1
CHEMBL4068974,U-87MG ATCC,EC50,SRB,72.0,Antiproliferative activity,4.87,4.87,4.87,4.87,1
CHEMBL4069584,U-87MG ATCC,IC50,trypan blue,24.0,Cytotoxicity,5.11,5.11,5.11,5.11,1
CHEMBL4069584,U-87MG ATCC,IC50,trypan blue,48.0,Cytotoxicity,5.19,5.19,5.19,5.19,1
CHEMBL4069584,U-87MG ATCC,IC50,trypan blue,72.0,Cytotoxicity,5.7,5.7,5.7,5.7,1
CHEMBL4069958,U-87MG ATCC,IC50,MTT,72.0,Antiproliferative activity,6.91,6.91,6.91,6.91,1
CHEMBL4070551,U-87MG ATCC,IC50,MTT,72.0,Antiproliferative activity,8.7,8.7,8.7,8.7,1
CHEMBL4070585,U-87MG ATCC,EC50,SRB,72.0,Antiproliferative activity,5.31,5.31,5.31,5.31,1
CHEMBL4070665,U-87MG ATCC,IC50,MTT,48.0,Antiproliferative activity,4.7,4.7,4.7,4.7,1
CHEMBL4070918,U-87MG ATCC,IC50,MTT,72.0,Cytotoxicity,5.64,5.64,5.64,5.64,1
CHEMBL4070976,U-87MG ATCC,IC50,SRB,72.0,Antiproliferative activity,5.24,5.24,5.24,5.24,1
CHEMBL4071083,U-87MG ATCC,IC50,CCK-8,72.0,Antiproliferative activity,6.37,6.37,6.37,6.37,1
CHEMBL4071208,U-87MG ATCC,IC50,MTT,72.0,Antiproliferative activity,5.91,5.91,5.91,5.91,1
CHEMBL4071720,U-87MG ATCC,EC50,AlamarBlue,72.0,Antiproliferative activity,5.85,5.77,5.81,5.81,2
CHEMBL4072042,U-87MG ATCC,IC50,SRB,72.0,Antiproliferative activity,6.96,6.96,6.96,6.96,1
CHEMBL4072236,U-87MG ATCC,IC50,MTT,72.0,Antiproliferative activity,5.96,5.96,5.96,5.96,1
CHEMBL4072335,U-87MG ATCC,IC50,MTT,72.0,Antiproliferative activity,6.03,6.03,6.03,6.03,1
CHEMBL4072336,U-87MG ATCC,IC50,MTT,72.0,Antiproliferative activity,5.73,5.73,5.73,5.73,1
CHEMBL4072504,U-87MG ATCC,IC50,MTT,48.0,Antiproliferative activity,5.1,5.1,5.1,5.1,1
CHEMBL4072672,U-87MG ATCC,IC50,MTT,48.0,Antiproliferative activity,5.4,5.4,5.4,5.4,1
CHEMBL4072683,U-87MG ATCC,IC50,MTT,72.0,Antiproliferative activity,7.07,7.07,7.07,7.07,1
CHEMBL4072698,U-87MG ATCC,EC50,SRB,72.0,Antiproliferative activity,5.02,5.02,5.02,5.02,1
CHEMBL4072725,T98G,IC50,MTT,72.0,Antiproliferative activity,4.82,4.82,4.82,4.82,1
CHEMBL4073310,U-87MG ATCC,EC50,SRB,72.0,Antiproliferative activity,5.28,5.28,5.28,5.28,1
CHEMBL4073713,U-87MG ATCC,IC50,Unspecified,72.0,Cytotoxicity,4.29,4.29,4.29,4.29,1
CHEMBL4073794,U-87MG ATCC,IC50,MTT,72.0,Antiproliferative activity,6.01,6.01,6.01,6.01,1
CHEMBL4074142,U-87MG ATCC,IC50,resazurin dye-based fluorimetric,72.0,Cytotoxicity,7.6,7.6,7.6,7.6,1
CHEMBL4074207,T98G,IC50,MTT,72.0,Antiproliferative activity,4.7,4.7,4.7,4.7,1
CHEMBL4074549,U-87MG ATCC,IC50,MTT,48.0,Antiproliferative activity,5.21,5.21,5.21,5.21,1
